publishedAt,authorDisplayName,textDisplay,likeCount
2024-08-10T05:49:40Z,@khairunnisa_anw,"hallo kak aku orang Kalimantan, aku mau kasi tau kalo kuyang itu bukan termasuk hantu, dia tuh manusia yg menganut ilmu hitam. terimakasih",0
2024-08-10T05:48:52Z,@fanyadwirachman626,si sandy malah request hantu anying😭😭😭😭😭,0
2024-08-10T05:47:36Z,@Urfav.nindy_,"ini yang aku tunggu tungguuu wkwk,akhirnya di up sama ka ness tercintaa",2
2024-08-10T05:45:44Z,@arlita4052,"Maaf ya klo ada yang ndak percaya kalau dari versiku, kesurupan massal itu orang yang kerasukan itu anak buahnya &quot;setan&quot; ibratnya setan itu masuk ke 1 orang untuk melemahkan orang2 sekitar. Klo ada 1 orang kesurupan di area itu bila iman, pikiran, fisik yang lemah langsung di masukin karna &quot;mereka&quot; itu narsistik banget pengen jdi pusat perhatian seperti orang yang pertama",9
2024-08-10T05:44:03Z,@ceanois,Sandy lawak banget 😂,0
2024-08-10T05:41:56Z,@budakchem3803,Kunti lelaki jalan seperti labah-labah tapi terbalik. Ya kayang. Suka ada d bumbung2 rumah. Suka lompat dari 1 pokok ke 1 pokok. Dannnnn suka copotin jari2nya untuk takutin mangsa.,0
2024-08-10T05:41:30Z,@fvckinhppl,SANDY SONE???,1
2024-08-10T05:41:05Z,@y_mariaa131,Sandy asbun bener sih inget ini horor oi,0
2024-08-10T05:40:58Z,@IndahSukmawati-sb1hc,Haruss part 2 bareng sandy ga sihhh,2
2024-08-10T05:39:38Z,@puputarsitta7626,Next MAXWELL kak NES tolongggggg😭❤,2
2024-08-10T05:38:15Z,@Moonrice-i8j,Kak aku neroris dari sma kls 2 juga lo kk😭🤣,0
2024-08-10T05:37:46Z,@Ianncantek,"<a href=""https://www.youtube.com/watch?v=COgEJD_Fyec&amp;t=202"">3:22</a> sandy savage😅",1
2024-08-10T05:37:12Z,@husnafauziyyah909,SENNN INI GRA2 LU GUA BRANIN NNTN HOROR😭😭😭,0
2024-08-10T05:34:56Z,@taricherry,Asbunnya sandy jadi bikin kak ness ikutan asbun 😭,0
2024-08-10T05:32:08Z,@novitazai5147,"hantu itu gak menakutkan kok, menurutku yang menakutkan itu adalah manusia dengan segala pikirannya.",0
2024-08-10T05:30:29Z,@cunhokim7299,akhirnya bisa nonton krn tadi malam mau nonton ga berani.... lol,0
2024-08-10T05:27:52Z,@DarmaWati-xy7uc,"Kuntilanak laki laki memang benar ada kak Nessie.. dulu sering dengar cerita alm. Nenek tentang kuntilanak laki laki,,memang mereka lebih mengerikan",1
2024-08-10T05:27:49Z,@raodahandihadis1956,akhirnyaaaa,0
2024-08-10T05:27:01Z,@raodahandihadis1956,"walaupun critanya serem”, tpi ada aja celetukan sandy nya yg bikin ngakak wkwkwk",0
2024-08-10T05:26:02Z,@mutmainahcimut5106,Collab sm Xaviera COC dong kk Nessie 🎉🎉,0
2024-08-10T05:25:45Z,@anditarp,Akhirnya colab ya 😂,0
2024-08-10T05:24:09Z,@apelmelon-xn8nf,"keinget pas waktu sd kelas 6<br>jadi waktu itu kan jam istirahat kedua (pas dhuhur), kalau istirahat kedua itu pasti wajib sholat semua di masjid, kalau aku tipikal pas istirahat suka sendiri tapi nanti di kelas makan bareng&quot; sama temen, sebenernya yang ngalamin bukan aku tapi temen ku kak, jadi waktu itu aku kan udah dari masjid jajan terus langsung ke kelas, nah aku tuh termasuk orang yang paling cepet sampe kelas, pas dateng kelasku tuh udah ada 2 orang, jadi 3 sama aku<br>nah waktu udah agak ramean dikit temen ku nama nya Ayu itu dateng, pas baru aja masuk kelas masih di depan pintu, dia udah histeris, terus datengin aku sambil bilang &#39;loh kamu kok udah sampe sini sih???&#39; aku bingung dong aku jawab &#39;kan emang biasa aku sampe sini duluan&#39; terus dia bilang lagi &#39;enggak enggak kamu itu tadi ke toilet, aku lihat kamu jelas kok baru aja, kamu malah aku tanyain juga jawab&#39; aku jawab lagi &#39;aku beneran udah sampe sini yu dari tadi, coba aja tanya lain&#39; terus temen&quot; ku yang lain ngeiyain, terus dia kayak orang bingung sendiri sambil kekeh bilang kalau aku tuh ke toilet, bahkan aku aja dari masjid gak mampir ke toilet<br>oh iya dia tuh nanya ke yang aku ke toilet tuh gini &#39;liaa, tadi ulangan matematika nya susah yaa, ih tadi nomer ini susah&#39; terus aku yang ke toilet itu jawab &#39;iyaa susah&#39; kan itu sambil jalan terus sii aku nya bilang &#39;yaudah aku mau ke kamar mandi dulu ya&#39;  ayu bilang &#39;iyaa liaa&#39; katanya mereka berpisah di tangga, jadi kamar mandi nya itu di samping tangga gitu kak, nah konon emang kamar mandi yang sebelah situ tuh agak horor, sebenernya nggak kamar mandi doang sih, semua lokasi di sekolahan aku juga horor, jadi SD SMP SMA itu sebelahan kak, banyak sebenarnya cerita dari temen&quot; ku tuh yang ngalamin juga<br><br><br>maaf yaa kak, kalau agak muter&quot; kata&quot; nya 😭😭😭",1
2024-08-10T05:19:57Z,@sriwulandarikurnia9986,wkwkwk pecah ketawa pas sandy blg pengen bgt liat orang kesurupan😭😭,0
2024-08-10T05:18:46Z,@qoriatul12,Sandi bikin akun youtobe cepaaattt!!!,0
2024-08-10T05:15:37Z,@tiramisvvcake,perbanyak generasi baru kayak sandy ini yg dikit dikit ga mistis 🔥,36
2024-08-10T05:15:08Z,@user-ww5xb3ii3d,Lanjut xaviera kak,0
2024-08-10T05:15:04Z,@WuriAnila,Kalo pocong perempuan keknya ada deh kadang di panggil pocong wedan,0
2024-08-10T05:11:34Z,@ceanois,Ini kenapa Sandy tiba-tiba di sini wkwkkw,0
2024-08-10T05:10:14Z,@ayudini1775,Ngakak banget kuntilanak cowok 🤣,0
2024-08-10T05:08:10Z,@elshaismatulhxiak195,Pas menit terakhir lucu bgt muka sandy pas denger kalo ktemu kunti cowok harus telanjang lari smabil ketawa 😊 aku ketawa bgt smpe mau nangis 😭,6
2024-08-10T05:06:42Z,@zumiokee2051,"&quot;move on, chapter baru, dan melanjutkan hidup&quot; 🥺🥰",1
2024-08-10T05:04:40Z,@nanani1214,"Same with me, San. Aku juga nonton nerror udh dari 2017, jaman2 masih kuliah dan harus ngirit kuota. Tp kalo Ka Nessi up, harus langsung nonton",0
2024-08-10T05:03:00Z,@Ferina.Pearl67,"Waktu SD ke wc bareng temen, trus bilik sebelah rusak dan di gembok, aku denger suara nangis disitu aku yg waktu itu masih polos bilang ada yg kekunci di sana sampe manggil penjaga sekolah maksa suruh buka, orang2 pada kumpul ngelilingin bilik itu karena aku kekeh ada yg kekunci pas di buka ga ada orang",2
2024-08-10T05:02:57Z,@putriningtyas964,Sandy kamu keren bgttttt,0
2024-08-10T05:01:33Z,@hidayatahmaddayat6054,Kak Jesy ada cerita hantu bhoty engk sich...😅,0
2024-08-10T05:00:23Z,@ailsashafa7890,lucu bgt sandy tiap kali nessie natap matanya lgsg buru2 ngalihin pandangan WKWKWKWK,2
2024-08-10T05:00:01Z,@greenastro29,"Semoga ini laki gak bencong, nessie kok ngundang laki laki tulang lunak gini",0
2024-08-10T04:59:05Z,@gersendthetic,Nonton sambil countdown kiamat,0
2024-08-10T04:58:57Z,@itzurboi8858,"fyi Kuyang bukan hantu ya, tapi perwujudan atau manusia jadi jadianz",1
2024-08-10T04:58:35Z,@350mhy,fixs sandy tim diarymisterisarah juga!!!,0
2024-08-10T04:57:45Z,@mamakhalid3936,Tanya di sara wijayanto atau om hao katanya ada Kunti Lanang jalannya kayang dan nemplok di dinding atau langit² atap,0
2024-08-10T04:56:19Z,@fadhilaamaliaibrahim2275,"Hey Sandy, aku cari pocong cewek di google, kaget banget yg muncul pertama foto muka pocong lagi senyum. Hampir hp ku aku buang grgr kaget. Ada-ada aja nih pocong cewek.",0
2024-08-10T04:55:03Z,@devieriana1741,Wkwk bingung mau merinding apa ngakak😂,0
2024-08-10T04:52:37Z,@zxcvbnm93-wl2dp,pas sandy bilang. aneh <br>seketika gue ngakak 😅😅😅,1
2024-08-10T04:49:45Z,@richirich4474,"Kunti cowok itu kyk monster SCP, kurus kering kukunya panjang2, tangannya2 panjang, jalannya kayang, kpalanya gepeng, rambutnya panjang dan jalannya merangkak cepet banget kyk monster",0
2024-08-10T04:47:28Z,@eje205,uuwuuu sandi Sandy sandyyy,0
2024-08-10T04:47:23Z,@threeforzero34,sopo iku mbak,0
2024-08-10T04:44:01Z,@youchinzxluff1216,40 menutt???,0
2024-08-10T04:42:19Z,@farless3886,"Plissss undang peserta coc lain jga dong, ga kebayang klo sm maxwelll heboh ny kek apa",0
2024-08-10T04:41:53Z,@maisharahkhairunnisa8134,kakkkk plis next sama Axel 😍 Axel juga seruuuuu 😂 pengen liat axel cerita horor wkwk,3
2024-08-10T04:40:24Z,@IndirAnggraeni,"Cerita mba2 gak ada kakinya itu FAKTA, kemaren denger dr pak Rully di yt channel RJL 5, kejadian itu sekitar tahun 80an di kampus ITB Bandung.<br>Mba2 cantik itu termasuk urban legend kampus ITB Bandung",18
2024-08-10T04:37:04Z,@anggiejulia2446,sandy km lawak juga ya ternyata,1
2024-08-10T04:36:14Z,@mrofisaputra,"kak yg di bilang sama kak sandy ada Kunti cowok itu, memang ada kak kalau di tempat kami di Kalimantan Timur itu nama nya bangsi/bengsi, sosok itu menyerupai Kunti tapi tubuhnya tinggi besar dan rambut nya lebih panjang. aku jugak pernah dengar beberapa cerita orang tentang hatu bengsi ini. aku mau cerita sama kakak tapi aku takut Kakak gak suka",0
2024-08-10T04:36:03Z,@taaaa23,"<a href=""https://www.youtube.com/watch?v=COgEJD_Fyec&amp;t=1062"">17:42</a> pernah kejadian wkt jurusanku ada acara di villa di puncak. Kata temenku yg bisa liat, itu emg literally mereka kek dikepung setan berbagai wujud gituuu kak nes. Dan setannya yg jahat2...",1
2024-08-10T04:34:57Z,@Putri-ym9yd,Hantu variatif astagaaaaa Sandyyyy😅😅,1
2024-08-10T04:33:46Z,@chellebellss,"hantu denger Sandy belike: kena mental gw, susah kali nakutin anak ini",1
2024-08-10T04:32:55Z,@05saturn,"Aku punya cerita kesurupan masal jg kak. Ini terjadi di sebuah PT yg punya 3 gedung sih, jd suatu hari di gedung 1 sekitar jam10 pagi ada 1 org yg kesurupan, nah habis itu merembet ke yg lain dari ujung ke ujung. (gmn rasanya coba org yg ada disana dengerin suara org jerit&quot; di tiap tempat😭 aku pernah denger 1 aja udh serem kebayang&quot; suaranya) Lalu mereka yg kesurupan di bawa ke ruangan lain kaya mushola sama uks gitu, dan semua karyawannya terpaksa dipulangin, siangnya jam 1 terjadi kesurupan masal lg di gedung 2 yg jaraknya cukup berjauhan dari gedung 1, nah besoknya kesurupan masal lg di gedung 3 yg jarak gedungnya deket sama gedung 1😭 kaya kok bisa semuanya kena mana urutannya bukan ke gedung yg deket dl, saat itu emg kondisinya lembur trs sampe malem selama beberapa bulan terakhir, kalo dari sisi psikologisnya yg pasti mereka lg cape &amp; stres",6
2024-08-10T04:26:40Z,@TriYani-pq3fp,Sandy sering liat sara wijayanto nih fix😂,0
2024-08-10T04:26:22Z,@ayuphu3712,"Kak nessie gak tau yaaa kalo ada juga orang demo terus beberapa kesurupan di Bali, Karangasem 😅",0
2024-08-10T04:24:59Z,@JinsolBae-nn9xm,LUCUUUUUU BANGETTTT MAU 1 KAK NESSIIIEEEE,0
2024-08-10T04:23:48Z,@AjojingTeam,siapa dia cok?,0
2024-08-10T04:22:13Z,@nitabuchori3843,wih,0
2024-08-10T04:20:44Z,@aizida3532,"adx q pernah kerasukan macan , bnyak juga yg ngak percaya bahkan ngetawain , tpi yg ngk pada tau tangan dan kaki adx q lecet&quot; semua, karna lari pake tangan dan kaki keliling stngh desa q , ada beberapa orang dewasa yg percaya dgn adx q  dan ditanyain tpi mlh marah&quot; terus adx q , dan ada semacam sesepuh desa yg tanya ternyata dia kerasukan macan di air tug klau orang desa bilng , atau sumber air murni dari tanah yg mengaliri desa , ternyata ada penunggu nya , penunggunya macan , ia ngk trima krna airnya digunakan oleh penduduk desa tanpa izin atau permisi dulu . trus beliau itu hnya meminta penduduk untuk izin saja .",11
2024-08-10T04:19:46Z,@aulianuraqiqotulizza371,"aaaaa aku kelewatan, padahal banyak pengalaman horor:&quot;",0
2024-08-10T04:18:41Z,@tyansynm2540,Omg so much fun dengan sandyy!!!!,0
2024-08-10T04:16:55Z,@liiacho5878,Sandy knapa.lucu amayy sihh celetukkannya wkkwkwkw jadinyaaa kocakkk 😂😂😂,0
2024-08-10T04:15:43Z,@akushincan,Just info kak setau ku kuyang itu bukan  hantu tapi lebih ke orang yg ngilmu gitu kaya ilmu hitam tapi untuk tujuannya apa juga aku gatau soalnya bisa dilihat banyak orang gitu beda hantu2 lain yang jarang bisa dilihat secara langsung dan kunti cowok itu emang ada dan jalannya merangkak tapi yang kebalik gitu,3
2024-08-10T04:11:49Z,@zarasazzsa,Sandy lucunya kebangetan kkkk,2
2024-08-10T04:05:00Z,@indahsafitri6197,"Ngakak banget gara-gara sandi ngomong hantu di indonesia kreatif bgt ya . Kaya hari ini jadi kuyang, besok mau jadi apa ya ? Jadi kuntilanak ah 😂😂😂😂<br><br>Bisa-bisa nya dia kepikiran kaya gitu",1
2024-08-10T04:02:32Z,@Dri77-20,Cerita karangan,0
2024-08-10T04:01:27Z,@nisadz8844,"Cerita pertama mirip banget gila kaya cerita aku pas smp jadi setiap jumat pulang sekolah cewe cewe yang muslim ikutan kaya ceramah gitu khusus cewe cwe nah aku duduk di paling belakang pojok kanan deket jendela sama temenku itu posisinya siang jam 12 an dan sekolah masih rame ga sepi sepi amat pas lagi absen pas banget di bangku kita ada suara cewe nangis suaranya tuh di bangku kita banget kirain emg ada cewe nangis makanannya ake diem aja ga lama semua pada noleh ke aku sama temen aku, guru pun, aku sama temen aku langsung bilang enggak bukan kita yang nangis tapi kita juga denger disitu kita takut ngomong aneh aneh jadi guru bilang udah lupain aja kalo di pikir mungkin kelas sebelah gitu ya tapi sebelah kana kiri kelas kita udah kosong banget dan di depan kelas pun cuman ada cowo cowo lagi pada siap siap ke masjid mah jum&#39;atan semua cewe ada di kelas yg dk tentuin buat ceramah ada merinding tapi tetep positif thinking aja😂",1
2024-08-10T04:01:25Z,@ahlamradhiyya9651,sedikit telat nontonnya tp gapapa bisa maratonin cerita yg lain..,0
2024-08-10T03:59:23Z,@bahdiwawan7910,"Dsni kuyaang dri jauh kelihatan  kya cahaya merah gitu, jd klo lihat dri jauh gk klihatan organ2 ny, soalnya dsni sring sih klihatn gitu, kcuali dri dkt mngkin akan klihatan",0
2024-08-10T03:58:23Z,@faramuseee,pinter bgt Nessie milih partner video kali ini😅,0
2024-08-10T03:57:21Z,@kartikaayu1298,Seruu bgt kayaknya kalo punya adik kayak Sandy.. masih muda tapi enak diajak discuss even hal2 yg ngalor ngidul wkwkkk logikanya udah dewasa,5
2024-08-10T03:55:08Z,@iinfikri3910,Siapa aja Shandy Lovers disini..?🖕Kereen ka Nessie.. Shandy juga di undang jadi Nerrorist..🥰,0
2024-08-10T03:54:47Z,@user-ik7in9hq6j,setan pun kaya nya cape kalo mau ganggu kak sandy soal nya terlalu logistik dia😂  apa yang ga penting langsung di abaikan gitu aja,0
2024-08-10T03:54:14Z,@ppgnurulqalbi,Hantu Kena Mental Denger Perkataan  Sandy😂😂😂,1
2024-08-10T03:53:41Z,@sinaufisika,"Trnyata pemikiran ku yg kek gtu ga salah ya😂 pernah lembur di lab, trus ada yg mainan pintu di ujung lab lain. Ooh mau mainan ya udah😅 kurang hiburan kali dia",0
2024-08-10T03:52:47Z,@makhlukbumi4399,Lucu bgt liat sandy salting,1
2024-08-10T03:51:17Z,@norawijaya4892,Kuntilaki..transgender ya...?,0
2024-08-10T03:50:13Z,@Ancyaa18,Duo favorit collabbb❤,0
2024-08-10T03:46:53Z,@lenilenceu,Bantu up yuks,1
2024-08-10T03:46:03Z,@userhopeless4085,Sumpah sandyyy   seeruu,0
2024-08-10T03:45:48Z,@retnok2957,"Hrs ada s2 sm sandy kk , lucu bgt pas dia ngomongin soal hantu dingapur yg ngk kreatif😂",0
2024-08-10T03:45:15Z,@raymanoya1764,Baru kali ini nontn neror ga ada serem” nya malah full nyengir 🤣🤣,0
2024-08-10T03:44:43Z,@HulwaNasl,"Aku gasuka horror tapi sbg sandyours aku kuat&quot;in nonton <a href=""http://www.youtube.com/results?search_query=%23sandyourheart"">#sandyourheart</a>",0
2024-08-10T03:44:34Z,@cipaaa_b,"pengen bgt liat org kesurupan...<br>di sekolah pernah si kelas c itu kesurupan,dan di kelasnya kayak hening gitu...<br>dan temen² si korban ini pada nenangin kan,aku kepo tuh pengen liat bgt tapi gak bisa soalny pendek😭<br>jadi disitu udah kepo bgt tapi gak boleh liat😔",2
2024-08-10T03:43:58Z,@komengajj7858,sandy,0
2024-08-10T03:43:47Z,@komengajj7858,sandy,0
2024-08-10T03:41:24Z,@userhopeless4085,SANDY BERAWAL DARI NGFANS KAK NESSIE TRS BERAKHIR DIAJAK COLLAB DONG,0
2024-08-10T03:41:20Z,@yusufsyahputra6627,ada sandy gua klikkk,0
2024-08-10T03:41:00Z,@abilafaf2271,Logika bgt main nya,0
2024-08-10T03:39:41Z,@nuraisiah-zk2vj,kalau colab sama yang pakenya logika mending bahas konspirasi kak nes,0
2024-08-10T03:39:39Z,@userhopeless4085,Seruunhaa,0
2024-08-10T03:38:36Z,@kesierliyani1555,"TIBA TIBA BANGET GA SIH AMA SI SANDY, AJAK MAXWELL JUGA DONG AMA YG LAIN JG KAKAK ❤❤🎉",0
2024-08-10T03:38:34Z,@puputputri6183,"Halo kak aku dari Kalimantan tengah ,kuyang bukan hantu ya kak,jadi kuyang tu manusia jadi jadian, dia tu sebenernya sosok manusia sehat kalo pagi/siang, na  mulai dari sore muka si orang  yang jadi kuyang itu pucet bngt dan emang di lehernya ada garis merah  melingkar, na pas udah malam baru dia lepas dari badanya dan yang terbang hanya kepala usus,jantung,hati, ginjal gitu,dan emang di Kalimantan kalaupun mau jadi kuyang emang ada minyak khusus yang di olesin ke leher gitu",3
2024-08-10T03:37:59Z,@leaslblue,"pernah ngalamin pas waktu mabit disekolah banyak yang kesurupan massal, semenjak itu sekolah jadi horor entah semingguan itu pasti ada aja yg kesurupan dan waktu itu aku tuh sempet nangis karena mau jadi osis dan tkt gaditemenin lagi sma yg lain jdinya disamperin sma kk kelas dikira kesurupan trus dibacain doa2 smbil dipencet jempolnya dstu malu banget pda akhirnya ku purapura kesurupan aja walau sebentar 😭",0
2024-08-10T03:36:44Z,@AsmaracintaSelamanya,Ini episode terpanjang gak sihhh nerrorist??TPI suka tambah seruuuu❤,4
2024-08-10T03:35:50Z,@Inbhyy_,"Ada Sandy,video kali ini jdi ga serem,lucu bgt yg ada woi lah😂❤",0
2024-08-10T03:35:03Z,@anitaputri1618,Kok jd ga serem? Lebih ke lucu haha sand sand gemes amat,0
2024-08-10T03:34:32Z,@jacqlinetantry9002,Plis aku ga pernah denger cerita horor tapi karena ada Sandy ❤,0
2024-08-10T03:34:00Z,@anandhitadhita267,Suaranya mirip hae chan ❤ NCT DREAM 😭,0
2024-08-10T03:31:25Z,@user-xq2rd9bv6k,"aku pernah ka nessi liat yang kerasukan, dia itu memang bisa liat dan pas kita lg ngobrol tiba&quot; aja dia tingkahnya aneh trus matanya beda tapi untungnya ngga sampai meraung&quot; gitu, pengalaman yang gak mau di rasain lg",4
2024-08-10T03:30:28Z,@user-nx7rn2ro2b,Nessie ft boty,0
2024-08-10T03:29:44Z,@IzzatulAuliyah-yd1ec,sandy orgnya seru bgtt kalo ngobrol,0
2024-08-10T03:29:15Z,@dedenurhakiki1814,"Aku pengen nonton tapi takutt,,soalnya di rumah sendiri",0
2024-08-10T03:28:15Z,@Cinthacanthikagoldya,yg senyors pasti nonton ini🥹🥹🫶,0
2024-08-10T03:27:47Z,@grizelenegranada,"sandy kocak bangett, tanks kak nessi udh undang dia",0
2024-08-10T03:26:43Z,@user-rp4jc4mc6c,Sandy tipe org yg skeptis tp suka sm yg berbau horor wkwkwk,0
2024-08-10T03:26:43Z,@shitulfh7930,undang maxwell kak nessie pwiss 😄,0
2024-08-10T03:26:14Z,@nandafitri7553,"Sandy lucuu banget, sangat asbun. Semua cerita horror jadi bahan ketawaan kalo ceritanya sama dia 🤣🤣",4
2024-08-10T03:24:37Z,@naanonano8047,neror sama sandy ga ada neror neror nya😭😭😭,0
2024-08-10T03:23:44Z,@userhopeless4085,Pls  kok ga trending,0
2024-08-10T03:45:45Z,@royalT-ara,belum trending?,0
2024-08-10T03:21:47Z,@saya.noob.,Yay belum kiamat🗿🗿,0
2024-08-10T03:21:23Z,@trinurutami6381,"nonton nessie episode ini gada serem seremnya ih, sepanjang nonton udah mau merinding, eh denger kalian menyampaikan pendapat ku langsung ngakak😂😂😂 ada aja imajinasinya🤣🤣🤣",0
2024-08-10T03:20:53Z,@thal9252,Abis ini Sandy gamau lg belajar sndri di kampus😂,0
2024-08-10T03:20:20Z,@wardahtunisa3655,Sains vs ilmu dukun🤣🤣,0
2024-08-10T03:18:28Z,@user-rp4jc4mc6c,Ending fairy hangtu wkwkwk,0
2024-08-10T03:17:53Z,@googlegoogle5418,Sandy pliss km hrs bkin yutub channel krna aq yakin konten2 km akan positif &amp; menginspirasi ✨,338
2024-08-10T03:14:28Z,@bourbon5959,kuntilanak 2024 kah? LGBT 😂,0
2024-08-10T03:14:04Z,@ayana_hyun93,"Bener kata sandy,hantu nya Indonesia itu banyak banget,ditambah kayak tdk terurus dan pasti penampilannya itu seram dan bikin kasihan",0
2024-08-10T03:14:00Z,@AveragePerson1999,vibes horrornya gak dapet wkwkwkw,0
2024-08-10T03:12:48Z,@ashumiabdullah949,"Klo diluar negeri berasa biasa2 aja wlu pulang tengah malam jalanan sepi gak takut aja. Gk takut klo ada org jahat atau sm makhluk ghaib. Aku juga dihongkong selama 6thn gak ada rasa takut wlu jalan dilorong bawah tanah atau jalan dibawah jembatan dan di jalanan sepi bahkan lewat gang2 plosok rumah. Coba klo diindo aku malam2 mo ke dapur tw ketoilet aja takut😂minta anter <a href=""https://www.youtube.com/watch?v=COgEJD_Fyec&amp;t=1877"">31:17</a>",3
2024-08-10T03:15:17Z,@quennchannel2626,Diem di kamar aja suka merasa terintimidasi samaa setan😂keringeg dingin pdhal gada apa apa,0
2024-08-10T03:57:03Z,@ashumiabdullah949,@@quennchannel2626 iya kak🤣...imajinasi horornya kemana2,0
2024-08-10T03:11:10Z,@zaynaluna978,SMP di deket rmh gw pernah kesurupan masal njir😭🗿,0
2024-08-10T03:11:00Z,@ferzzfx2976,"tapi kesurupan itu bukan hoax kak, aku dulu sering nanganin mamaku sendiri kalo lagi &quot;gitu&quot; karena mamaku emang sensitif, kalau mau cerita kirimnya dimana yaa",0
2024-08-10T03:10:27Z,@helsaevralia4468,&quot;kalau pulang gak GPA 5&quot;😭🤌,0
2024-08-10T03:10:19Z,@monikacacalovepapa4475,Kak Nessie mau nggak punya adek cowok kayak sandi ? 😁,0
2024-08-10T03:10:10Z,@jil5686,Baru kali ini gw liat nerror bacain cerita horor di kampus bukannya takut malah ngakak woii!!,0
2024-08-10T03:08:54Z,@baydxtr_8367,Next sama maxwell gak si? Ni orang medok buanget cik,0
2024-08-10T03:07:55Z,@andiazzahrahainunfp1846,Yu bisaa yuu part 2 with sandy!!,1
2024-08-10T03:06:36Z,@MatthewSamosir-dm5uy,Sebagai sesama gen z aku support sandyy memang tipikal gen z pintar kurang pede aja gitu.,1
2024-08-10T03:06:33Z,@innekeamirta7770,"chemistry antara kak ness dan sandy very good<br>next sering colab sama sandy ya kak nes, or anak COC lainnya",4
2024-08-10T03:06:14Z,@ladydotele,Seruuuu. Sandy is so natural in front of the camera.,1
2024-08-10T03:04:32Z,@_SavitriDwiPriasti,Si Sandy ada dimana mana cuy😂,0
2024-08-10T03:01:30Z,@Ratryoshka,MFW ada hantu namanya sama kek gue (di cerita kedua),0
2024-08-10T03:00:02Z,@YosepMirafayan,Keknya bole tuh undang2 sandy kapan lagi... nimpalin en tektokannya asiiikk.. jd ga brasa nontonnya tau2 bubbyee ajaaa😂,1
2024-08-10T02:58:53Z,@tria1754,Telanjang lari2 sambil ketawa itu nanti di sangka orang gila 😭😭😭,0
2024-08-10T02:57:47Z,@tria1754,Ayo senn bikin yutuppp,0
2024-08-10T02:57:35Z,@wanda5505,"aku punya temen yang suka mendaki bukit, waktu itu dia sama temennya lagi mendaki salah satu bukit yang ada di kalimantan dan mereka ngeliat kunti merah dekat tenda mereka, itu di rekam pake hp dan jelas banget kaya tinggi, rambut panjang, baju nya merah, hantu itu ngeliatin mereka doang aku yang ngeliat vt nya aja ikut merinding. waktu itu ada vt nya tapi udah ku hapus karena serem",3
2024-08-10T02:56:28Z,@Izo.ranaqa,"Sandy logic bgt 😂😂😂😂,",0
2024-08-10T02:54:09Z,@astrikrisdanti3198,Undang jurnal risa ka nessie,0
2024-08-10T02:54:06Z,@AgathaYolanda,Kak maxwel dong,0
2024-08-10T02:53:41Z,@lisarno9133,Depi apa aku jg pengen cerita 😢 pengalaman sendiri waktu di kampung,0
2024-08-10T02:50:20Z,@Zabethm_,"freaky Sandy <a href=""https://www.youtube.com/watch?v=COgEJD_Fyec&amp;t=892"">14:52</a>",0
2024-08-10T02:49:43Z,@Nina-ri3fc,"Aku dari kalimantan, ka. Pernah liat yg kata org daerah itu kuyang cuma keliatan kaya cahaya merah panjang gitu aja ka terbang, mungkin krna ak gak indihome jga ya jadi aku gak liat bentuk nya 😂",0
2024-08-10T02:49:06Z,@user-pv6on5ge6g,KETIKA MAKHLUK ABSTRAK ITU MENAMPAKKAN DIRI. PADA MASA ITU DIA SEDANG MENGURAS ENERGI NYA SEUMPAMA KITA MENYELAM. Makanya jarang ada hantu yang mampu memperlihatkan diri dlm waktu yg lama.,8
2024-08-10T02:48:18Z,@dej4avues,"Semangat ka nessie!! Aku seneng bgt adaa sandy idolakuu, walaupun agak telat nnton karena takut td malem hehe",0
2024-08-10T02:47:46Z,@sheisbiwaa,sand? inkigayo😭😭😭,1
2024-08-10T02:47:42Z,@mutiaradewi725,seruuuuu bgttttttt,0
2024-08-10T02:47:31Z,@BillaBilla-z3s,Cuman sandy yg nguruh hantu lebih kreatif,0
2024-08-10T02:46:28Z,@Bluebelle8,Unexpected banget sandy ke nerror😂,0
2024-08-10T02:44:25Z,@nurkholis5368,"Haaah baru tau ada Kuntilanak cowok, wkwwk kenapa dia ngincar alat kelamin cowok? Itu hantu homo?",1
2024-08-10T02:44:16Z,@omingsilviani,Sandyyyyy,0
2024-08-10T02:44:14Z,@aibelipaikenplai8697,"Wawasan perhantuan Sandy luas juga ya, sampe tau kuntilanak cowo 🤣",0
2024-08-10T02:43:43Z,@putrifebrian3032,Ngomongin horor sama orang yg agak skeptis sama makhlus tuh vibes horornya langsung berasa kurang 😅,0
2024-08-10T02:43:30Z,@akbarasril8340,Bjirrrr udah collab sama nessi judge bae,0
2024-08-10T02:43:13Z,@nurkholis5368,Kuntilanak cowok itu hantunya Lucinta Luna bukan? Wkwkwk Sandy aneh-aneh dah,1
2024-08-10T02:42:59Z,@rheyabdi,nice,0
2024-08-10T02:42:41Z,@haniazalia6867,akhirnya puas nontonin sandy😆,0
2024-08-10T02:39:56Z,@LeufliyF,"Kurang lengkap gak sih yg cerita mahasiswa belajar di perpus itu, dia gugup terus panik bilang &quot;Aku pulang duluan ya, soalnya udah malem.&quot; Terus direspon &quot;Udah malem atau udah tau?&quot; Wkkwkwkwkwk",0
2024-08-10T02:39:39Z,@rachelgladys2623,"seketika entitas2 merasa minder - kena mental, kagak ada serem2nya<br><br>serius, episode kali ini kagak ada serem2nya, kak <a href=""UCkszU2WH9gy1mb0dV-11UJg/KsIfY6LzFoLM6AKanYDQAg""></a>",0
